id,text,type,options_json,correct_index,explanation,topic,difficulty
1,"In a row of 8 people facing North, the left-to-right order is:
G, B, C, F, D, E, H, A.
Who is at the extreme right end?",mcq,"[""B"",""D"",""A"",""F""]",2,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
2,"In a row of 6 people facing North, the left-to-right order is:
B, A, C, E, F, D.
Who sits between C and B?",mcq,"[""F"",""A"",""D"",""E""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
3,"In a row of 8 people facing North, the left-to-right order is:
E, A, H, G, B, F, D, C.
Who is at the extreme right end?",mcq,"[""C"",""B"",""A"",""G""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
4,"In a row of 6 people facing North, the left-to-right order is:
A, F, B, E, C, D.
Who sits 2 seats to the right of E?",mcq,"[""F"",""D"",""E"",""B""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
5,"In a row of 6 people facing North, the left-to-right order is:
A, C, F, B, D, E.
Who sits 2 seats to the right of C?",mcq,"[""B"",""A"",""D"",""E""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
6,"In a row of 6 people facing North, the left-to-right order is:
C, F, B, A, E, D.
Who sits immediately to the right of B?",mcq,"[""C"",""E"",""F"",""A""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
7,"Boxes A, B, C, D, E are stacked from bottom to top as:
C < A < B < E < D (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""A"",""C"",""D"",""E""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
8,"Boxes A, B, C, D, E are stacked from bottom to top as:
E < D < A < B < C (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""D"",""E"",""C"",""B""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
9,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
B < F < D < A < E < C (left is bottom, right is top).
Which box is at the bottom?",mcq,"[""D"",""B"",""A"",""F""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
10,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
E < C < D < A < B < F (left is bottom, right is top).
Which box is on the top?",mcq,"[""F"",""D"",""B"",""E""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
11,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
B < E < F < C < D < A (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""D"",""F"",""E"",""B""]",2,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
12,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
F < E < B < C < D < A (left is bottom, right is top).
Which box is at the bottom?",mcq,"[""C"",""F"",""A"",""D""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
