id,text,type,options_json,correct_index,explanation,topic,difficulty
1,"In a row of 6 people facing North, the left-to-right order is:
B, F, A, C, E, D.
Who sits immediately to the right of B?",mcq,"[""B"",""E"",""A"",""F""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
2,"In a row of 6 people facing North, the left-to-right order is:
E, C, A, F, B, D.
Who sits between D and F?",mcq,"[""A"",""E"",""F"",""B""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
3,"In a row of 6 people facing North, the left-to-right order is:
E, D, B, A, C, F.
Who sits between E and B?",mcq,"[""A"",""D"",""C"",""B""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
4,"In a row of 8 people facing North, the left-to-right order is:
A, H, D, B, F, G, E, C.
Who sits between F and D?",mcq,"[""B"",""E"",""A"",""F""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
5,"In a row of 8 people facing North, the left-to-right order is:
A, B, H, E, C, D, G, F.
Who sits between A and H?",mcq,"[""B"",""F"",""C"",""H""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
6,"In a row of 6 people facing North, the left-to-right order is:
B, C, D, F, A, E.
Who sits between D and B?",mcq,"[""C"",""F"",""A"",""D""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
7,"Boxes A, B, C, D, E are stacked from bottom to top as:
E < C < D < A < B (left is bottom, right is top).
Which box is at the bottom?",mcq,"[""B"",""A"",""D"",""E""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
8,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
B < A < C < D < E < F (left is bottom, right is top).
Which box is at the bottom?",mcq,"[""D"",""E"",""B"",""C""]",2,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
9,"Boxes A, B, C, D, E are stacked from bottom to top as:
B < A < C < E < D (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""B"",""C"",""A"",""E""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
10,"Boxes A, B, C, D, E are stacked from bottom to top as:
D < C < E < B < A (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""B"",""E"",""A"",""C""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
11,"Boxes A, B, C, D, E are stacked from bottom to top as:
B < A < D < E < C (left is bottom, right is top).
Which box is on the top?",mcq,"[""D"",""A"",""C"",""E""]",2,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
12,"Boxes A, B, C, D, E are stacked from bottom to top as:
A < D < B < C < E (left is bottom, right is top).
Which box is on the top?",mcq,"[""B"",""E"",""D"",""A""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
13,"All doctors are poets. Some poets are players.
Which conclusion follows?",mcq,"[""Some doctors may be players."",""All players are doctors."",""No doctors is players."",""Some players are doctors.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
14,"All singers are players. Some players are teachers.
Which conclusion follows?",mcq,"[""Some singers may be teachers."",""All teachers are singers."",""No singers is teachers."",""Some teachers are singers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
15,"All pilots are leaders. Some leaders are teachers.
Which conclusion follows?",mcq,"[""Some pilots may be teachers."",""All teachers are pilots."",""No pilots is teachers."",""Some teachers are pilots.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
16,"All drivers are students. Some students are chefs.
Which conclusion follows?",mcq,"[""Some drivers may be chefs."",""All chefs are drivers."",""No drivers is chefs."",""Some chefs are drivers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
