id,text,type,options_json,correct_index,explanation,topic,difficulty
1,"In a row of 6 people facing North, the left-to-right order is:
A, D, E, F, C, B.
Who sits between A and E?",mcq,"[""B"",""A"",""C"",""D""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
2,"In a row of 8 people facing North, the left-to-right order is:
G, D, C, H, A, B, E, F.
Who sits immediately to the right of C?",mcq,"[""H"",""G"",""E"",""C""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
3,"In a row of 8 people facing North, the left-to-right order is:
A, D, H, C, G, B, F, E.
Who is at the extreme left end?",mcq,"[""B"",""E"",""A"",""G""]",2,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
4,"In a row of 6 people facing North, the left-to-right order is:
A, D, E, F, B, C.
Who sits 2 seats to the right of D?",mcq,"[""F"",""A"",""E"",""C""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
5,"In a row of 6 people facing North, the left-to-right order is:
A, B, E, C, F, D.
Who sits between A and E?",mcq,"[""E"",""A"",""D"",""B""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
6,"In a row of 8 people facing North, the left-to-right order is:
D, B, G, F, H, C, E, A.
Who is at the extreme right end?",mcq,"[""B"",""E"",""D"",""A""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
7,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
C < F < E < A < D < B (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""C"",""B"",""E"",""D""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
8,"Boxes A, B, C, D, E are stacked from bottom to top as:
C < B < A < D < E (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""E"",""B"",""A"",""D""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
9,"Boxes A, B, C, D, E are stacked from bottom to top as:
A < D < E < C < B (left is bottom, right is top).
Which box is on the top?",mcq,"[""A"",""B"",""C"",""E""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
10,"Boxes A, B, C, D, E are stacked from bottom to top as:
B < D < A < C < E (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""D"",""E"",""A"",""B""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
11,"Boxes A, B, C, D, E are stacked from bottom to top as:
D < C < E < B < A (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""C"",""B"",""E"",""A""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
