id,text,type,options_json,correct_index,explanation,topic,difficulty
1,"In a row of 6 people facing North, the left-to-right order is:
F, E, A, C, D, B.
Who sits between F and A?",mcq,"[""A"",""C"",""B"",""E""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
2,"In a row of 6 people facing North, the left-to-right order is:
E, D, B, C, F, A.
Who is at the extreme right end?",mcq,"[""F"",""D"",""E"",""A""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
3,"In a row of 6 people facing North, the left-to-right order is:
B, F, D, A, E, C.
Who sits immediately to the right of F?",mcq,"[""D"",""E"",""B"",""C""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
4,"In a row of 6 people facing North, the left-to-right order is:
B, E, F, D, C, A.
Who sits between B and F?",mcq,"[""D"",""E"",""A"",""B""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
5,"In a row of 6 people facing North, the left-to-right order is:
B, D, C, F, A, E.
Who sits between B and C?",mcq,"[""D"",""E"",""B"",""A""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
6,"In a row of 6 people facing North, the left-to-right order is:
D, B, F, E, C, A.
Who sits between D and F?",mcq,"[""B"",""E"",""A"",""D""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
7,"Boxes A, B, C, D, E are stacked from bottom to top as:
E < A < C < D < B (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""E"",""A"",""B"",""D""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
8,"Boxes A, B, C, D, E are stacked from bottom to top as:
A < E < D < C < B (left is bottom, right is top).
Which box is on the top?",mcq,"[""E"",""B"",""D"",""A""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
9,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
F < E < A < B < D < C (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""C"",""A"",""E"",""D""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
10,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
D < F < E < A < B < C (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""F"",""D"",""E"",""B""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
11,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
C < F < D < E < A < B (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""A"",""F"",""E"",""B""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
12,"Boxes A, B, C, D, E are stacked from bottom to top as:
A < D < C < B < E (left is bottom, right is top).
Which box is on the top?",mcq,"[""B"",""E"",""A"",""D""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
13,"All engineers are gardeners. Some gardeners are doctors.
Which conclusion follows?",mcq,"[""Some engineers may be doctors."",""All doctors are engineers."",""No engineers is doctors."",""Some doctors are engineers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
