id,text,type,options_json,correct_index,explanation,topic,difficulty
1,"In a row of 6 people facing North, the left-to-right order is:
C, B, D, F, E, A.
Who sits between F and A?",mcq,"[""D"",""F"",""B"",""E""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
2,"In a row of 6 people facing North, the left-to-right order is:
C, D, F, B, E, A.
Who sits between D and B?",mcq,"[""F"",""B"",""A"",""D""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
3,"In a row of 8 people facing North, the left-to-right order is:
G, F, B, H, D, C, A, E.
Who sits 2 seats to the right of B?",mcq,"[""D"",""A"",""C"",""H""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
4,"In a row of 6 people facing North, the left-to-right order is:
C, F, E, D, B, A.
Who sits immediately to the right of C?",mcq,"[""C"",""D"",""B"",""F""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
5,"In a row of 6 people facing North, the left-to-right order is:
F, C, B, D, E, A.
Who is at the extreme left end?",mcq,"[""E"",""A"",""F"",""D""]",2,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
6,"In a row of 8 people facing North, the left-to-right order is:
G, D, H, E, B, C, F, A.
Who sits between G and H?",mcq,"[""D"",""F"",""G"",""A""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
7,"Boxes A, B, C, D, E are stacked from bottom to top as:
D < C < A < E < B (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""C"",""B"",""E"",""D""]",2,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
8,"Boxes A, B, C, D, E are stacked from bottom to top as:
A < E < D < B < C (left is bottom, right is top).
Which box is on the top?",mcq,"[""D"",""C"",""A"",""E""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
9,"Boxes A, B, C, D, E are stacked from bottom to top as:
D < A < B < E < C (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""E"",""B"",""A"",""D""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
10,"Boxes A, B, C, D, E are stacked from bottom to top as:
E < D < C < A < B (left is bottom, right is top).
Which box is on the top?",mcq,"[""A"",""B"",""D"",""C""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
11,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
E < F < C < A < B < D (left is bottom, right is top).
Which box is at the bottom?",mcq,"[""E"",""A"",""D"",""F""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
12,"Boxes A, B, C, D, E are stacked from bottom to top as:
C < B < E < D < A (left is bottom, right is top).
Which box is on the top?",mcq,"[""E"",""A"",""B"",""C""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
13,"All poets are readers. Some readers are players.
Which conclusion follows?",mcq,"[""Some poets may be players."",""All players are poets."",""No poets is players."",""Some players are poets.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
14,"All doctors are drivers. Some drivers are dancers.
Which conclusion follows?",mcq,"[""Some doctors may be dancers."",""All dancers are doctors."",""No doctors is dancers."",""Some dancers are doctors.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
15,"All gardeners are doctors. Some doctors are dancers.
Which conclusion follows?",mcq,"[""Some gardeners may be dancers."",""All dancers are gardeners."",""No gardeners is dancers."",""Some dancers are gardeners.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
