id,text,type,options_json,correct_index,explanation,topic,difficulty
1,"In a row of 6 people facing North, the left-to-right order is:
F, D, C, E, A, B.
Who is at the extreme right end?",mcq,"[""C"",""B"",""A"",""D""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
2,"In a row of 8 people facing North, the left-to-right order is:
A, G, E, F, D, B, H, C.
Who sits between A and E?",mcq,"[""F"",""D"",""G"",""E""]",2,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
3,"In a row of 8 people facing North, the left-to-right order is:
E, F, G, C, B, D, H, A.
Who sits immediately to the right of C?",mcq,"[""E"",""H"",""C"",""B""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
4,"In a row of 8 people facing North, the left-to-right order is:
G, F, D, A, E, B, H, C.
Who sits immediately to the right of E?",mcq,"[""H"",""D"",""B"",""G""]",2,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
5,"In a row of 8 people facing North, the left-to-right order is:
B, A, G, E, C, D, F, H.
Who is at the extreme right end?",mcq,"[""C"",""F"",""G"",""H""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
6,"In a row of 6 people facing North, the left-to-right order is:
D, A, B, E, C, F.
Who sits between D and B?",mcq,"[""C"",""A"",""F"",""E""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
7,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
E < F < D < A < C < B (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""F"",""D"",""A"",""C""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
8,"Boxes A, B, C, D, E are stacked from bottom to top as:
E < C < D < A < B (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""D"",""C"",""A"",""E""]",2,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
9,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
D < E < C < F < B < A (left is bottom, right is top).
Which box is at the bottom?",mcq,"[""D"",""F"",""A"",""B""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
10,"Boxes A, B, C, D, E are stacked from bottom to top as:
B < A < C < D < E (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""E"",""C"",""D"",""B""]",2,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
11,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
C < B < F < D < E < A (left is bottom, right is top).
Which box is on the top?",mcq,"[""B"",""C"",""A"",""D""]",2,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
12,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
F < E < D < B < C < A (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""D"",""C"",""A"",""E""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
13,"All artists are singers. Some singers are dancers.
Which conclusion follows?",mcq,"[""Some artists may be dancers."",""All dancers are artists."",""No artists is dancers."",""Some dancers are artists.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
14,"All doctors are artists. Some artists are teachers.
Which conclusion follows?",mcq,"[""Some doctors may be teachers."",""All teachers are doctors."",""No doctors is teachers."",""Some teachers are doctors.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
15,"All readers are doctors. Some doctors are drivers.
Which conclusion follows?",mcq,"[""Some readers may be drivers."",""All drivers are readers."",""No readers is drivers."",""Some drivers are readers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
16,"All poets are readers. Some readers are pilots.
Which conclusion follows?",mcq,"[""Some poets may be pilots."",""All pilots are poets."",""No poets is pilots."",""Some pilots are poets.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
17,"All dancers are pilots. Some pilots are teachers.
Which conclusion follows?",mcq,"[""Some dancers may be teachers."",""All teachers are dancers."",""No dancers is teachers."",""Some teachers are dancers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
18,"All doctors are chefs. Some chefs are readers.
Which conclusion follows?",mcq,"[""Some doctors may be readers."",""All readers are doctors."",""No doctors is readers."",""Some readers are doctors.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
19,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""MATH"" is written as 42, what is ""STACK"" written as?",mcq,"[""54"",""55"",""56"",""53""]",0,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
20,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""BRAIN"" is written as 44, what is ""PUZZLE"" written as?",mcq,"[""108"",""106"",""107"",""105""]",1,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
21,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""QUIZ"" is written as 73, what is ""DOG"" written as?",mcq,"[""25"",""28"",""26"",""27""]",2,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
22,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""BRAIN"" is written as 44, what is ""QUIZ"" written as?",mcq,"[""75"",""73"",""74"",""72""]",1,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
23,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""BRAIN"" is written as 44, what is ""DOG"" written as?",mcq,"[""26"",""28"",""25"",""27""]",0,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
24,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""QUEUE"" is written as 69, what is ""CAT"" written as?",mcq,"[""25"",""26"",""23"",""24""]",3,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
25,"Find the next number: 18, 24, 23, 29, 28 , ?",mcq,"[""34"",""33"",""35"",""36""]",0,"Alternating +6, -1.",Series,mixed
26,"Find the next number: 19, 23, 21, 25, 23 , ?",mcq,"[""29"",""26"",""28"",""27""]",3,"Alternating +4, -2.",Series,mixed
27,"Find the next number: 10, 13, 10, 13, 10 , ?",mcq,"[""13"",""15"",""14"",""12""]",0,"Alternating +3, -3.",Series,mixed
28,"Find the next number: 11, 15, 14, 18, 17 , ?",mcq,"[""21"",""23"",""22"",""20""]",0,"Alternating +4, -1.",Series,mixed
29,"Find the next number: 16, 19, 18, 21, 20 , ?",mcq,"[""22"",""24"",""23"",""25""]",2,"Alternating +3, -1.",Series,mixed
30,"Find the next number: 19, 24, 22, 27, 25 , ?",mcq,"[""29"",""32"",""31"",""30""]",3,"Alternating +5, -2.",Series,mixed
