id,text,type,options_json,correct_index,explanation,topic,difficulty
1,"In a row of 8 people facing North, the left-to-right order is:
A, H, E, G, F, D, B, C.
Who is at the extreme left end?",mcq,"[""A"",""C"",""E"",""B""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
2,"In a row of 6 people facing North, the left-to-right order is:
C, A, F, E, D, B.
Who is at the extreme right end?",mcq,"[""D"",""B"",""E"",""F""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
3,"In a row of 6 people facing North, the left-to-right order is:
F, B, A, D, C, E.
Who is at the extreme right end?",mcq,"[""E"",""C"",""A"",""B""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
4,"In a row of 8 people facing North, the left-to-right order is:
A, C, G, D, B, H, F, E.
Who is at the extreme right end?",mcq,"[""G"",""F"",""E"",""A""]",2,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
5,"In a row of 8 people facing North, the left-to-right order is:
D, F, E, B, A, H, G, C.
Who sits between D and E?",mcq,"[""H"",""F"",""C"",""A""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
6,"In a row of 6 people facing North, the left-to-right order is:
F, C, B, D, A, E.
Who sits between F and B?",mcq,"[""A"",""C"",""F"",""D""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
7,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
D < E < A < F < C < B (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""A"",""E"",""B"",""D""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
8,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
C < D < E < F < A < B (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""B"",""D"",""C"",""A""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
9,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
C < E < D < A < B < F (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""A"",""F"",""E"",""B""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
10,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
F < E < C < B < D < A (left is bottom, right is top).
Which box is at the bottom?",mcq,"[""F"",""A"",""B"",""E""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
11,"Boxes A, B, C, D, E are stacked from bottom to top as:
B < E < C < D < A (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""E"",""C"",""B"",""A""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
12,"Boxes A, B, C, D, E are stacked from bottom to top as:
C < E < B < D < A (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""C"",""B"",""A"",""E""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
