id,text,type,options_json,correct_index,explanation,topic,difficulty
1,"In a row of 8 people facing North, the left-to-right order is:
A, B, E, H, F, D, C, G.
Who sits immediately to the right of H?",mcq,"[""B"",""C"",""F"",""G""]",2,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
2,"In a row of 6 people facing North, the left-to-right order is:
B, A, F, C, D, E.
Who sits 2 seats to the right of F?",mcq,"[""E"",""A"",""F"",""D""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
3,"In a row of 8 people facing North, the left-to-right order is:
E, C, F, D, H, G, A, B.
Who sits between E and F?",mcq,"[""C"",""H"",""B"",""D""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
4,"In a row of 6 people facing North, the left-to-right order is:
B, D, C, A, E, F.
Who is at the extreme right end?",mcq,"[""B"",""D"",""F"",""E""]",2,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
5,"In a row of 8 people facing North, the left-to-right order is:
A, G, C, E, D, H, B, F.
Who sits immediately to the right of H?",mcq,"[""G"",""F"",""H"",""B""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
6,"In a row of 8 people facing North, the left-to-right order is:
B, C, A, G, F, H, E, D.
Who sits between B and A?",mcq,"[""C"",""G"",""H"",""A""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
7,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
A < D < F < E < B < C (left is bottom, right is top).
Which box is on the top?",mcq,"[""C"",""A"",""F"",""B""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
8,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
F < B < A < D < E < C (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""B"",""E"",""D"",""F""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
9,"Boxes A, B, C, D, E are stacked from bottom to top as:
D < C < E < A < B (left is bottom, right is top).
Which box is at the bottom?",mcq,"[""C"",""E"",""D"",""B""]",2,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
10,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
E < B < D < C < F < A (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""F"",""C"",""D"",""B""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
11,"Boxes A, B, C, D, E are stacked from bottom to top as:
D < C < B < E < A (left is bottom, right is top).
Which box is on the top?",mcq,"[""C"",""D"",""A"",""E""]",2,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
12,"Boxes A, B, C, D, E are stacked from bottom to top as:
B < A < E < D < C (left is bottom, right is top).
Which box is at the bottom?",mcq,"[""A"",""B"",""E"",""C""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
13,"All gardeners are engineers. Some engineers are artists.
Which conclusion follows?",mcq,"[""Some gardeners may be artists."",""All artists are gardeners."",""No gardeners is artists."",""Some artists are gardeners.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
14,"All students are doctors. Some doctors are teachers.
Which conclusion follows?",mcq,"[""Some students may be teachers."",""All teachers are students."",""No students is teachers."",""Some teachers are students.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
15,"All scientists are teachers. Some teachers are doctors.
Which conclusion follows?",mcq,"[""Some scientists may be doctors."",""All doctors are scientists."",""No scientists is doctors."",""Some doctors are scientists.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
16,"All chefs are gardeners. Some gardeners are artists.
Which conclusion follows?",mcq,"[""Some chefs may be artists."",""All artists are chefs."",""No chefs is artists."",""Some artists are chefs.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
17,"All readers are pilots. Some pilots are scientists.
Which conclusion follows?",mcq,"[""Some readers may be scientists."",""All scientists are readers."",""No readers is scientists."",""Some scientists are readers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
18,"All drivers are gardeners. Some gardeners are poets.
Which conclusion follows?",mcq,"[""Some drivers may be poets."",""All poets are drivers."",""No drivers is poets."",""Some poets are drivers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
19,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""SERIES"" is written as 75, what is ""DOG"" written as?",mcq,"[""26"",""28"",""27"",""25""]",0,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
20,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""BRAIN"" is written as 44, what is ""SERIES"" written as?",mcq,"[""76"",""77"",""75"",""74""]",2,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
