id,text,type,options_json,correct_index,explanation,topic,difficulty
1,"In a row of 6 people facing North, the left-to-right order is:
D, F, A, B, C, E.
Who is at the extreme right end?",mcq,"[""F"",""D"",""E"",""A""]",2,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
2,"In a row of 6 people facing North, the left-to-right order is:
B, C, E, A, D, F.
Who sits between B and E?",mcq,"[""F"",""C"",""A"",""E""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
3,"In a row of 6 people facing North, the left-to-right order is:
B, C, E, F, D, A.
Who is at the extreme left end?",mcq,"[""B"",""F"",""D"",""A""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
4,"In a row of 6 people facing North, the left-to-right order is:
B, F, E, D, A, C.
Who is at the extreme left end?",mcq,"[""F"",""B"",""E"",""D""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
5,"In a row of 6 people facing North, the left-to-right order is:
E, A, D, C, F, B.
Who sits 2 seats to the right of A?",mcq,"[""E"",""C"",""F"",""A""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
6,"In a row of 8 people facing North, the left-to-right order is:
H, A, E, F, B, C, G, D.
Who sits between H and E?",mcq,"[""A"",""H"",""B"",""C""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
7,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
C < B < E < F < A < D (left is bottom, right is top).
Which box is at the bottom?",mcq,"[""C"",""A"",""F"",""E""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
8,"Boxes A, B, C, D, E are stacked from bottom to top as:
B < C < A < E < D (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""D"",""A"",""B"",""E""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
9,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
E < A < B < C < F < D (left is bottom, right is top).
Which box is on the top?",mcq,"[""E"",""D"",""B"",""F""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
10,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
C < B < E < A < F < D (left is bottom, right is top).
Which box is at the bottom?",mcq,"[""F"",""C"",""E"",""A""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
11,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
A < E < D < F < B < C (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""B"",""D"",""C"",""E""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
12,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
B < A < E < C < F < D (left is bottom, right is top).
Which box is at the bottom?",mcq,"[""B"",""C"",""A"",""E""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
13,"All pilots are scientists. Some scientists are artists.
Which conclusion follows?",mcq,"[""Some pilots may be artists."",""All artists are pilots."",""No pilots is artists."",""Some artists are pilots.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
14,"All dancers are engineers. Some engineers are scientists.
Which conclusion follows?",mcq,"[""Some dancers may be scientists."",""All scientists are dancers."",""No dancers is scientists."",""Some scientists are dancers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
15,"All singers are readers. Some readers are students.
Which conclusion follows?",mcq,"[""Some singers may be students."",""All students are singers."",""No singers is students."",""Some students are singers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
16,"All pilots are teachers. Some teachers are doctors.
Which conclusion follows?",mcq,"[""Some pilots may be doctors."",""All doctors are pilots."",""No pilots is doctors."",""Some doctors are pilots.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
17,"All drivers are artists. Some artists are dancers.
Which conclusion follows?",mcq,"[""Some drivers may be dancers."",""All dancers are drivers."",""No drivers is dancers."",""Some dancers are drivers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
18,"All doctors are pilots. Some pilots are teachers.
Which conclusion follows?",mcq,"[""Some doctors may be teachers."",""All teachers are doctors."",""No doctors is teachers."",""Some teachers are doctors.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
