id,text,type,options_json,correct_index,explanation,topic,difficulty
1,"In a row of 8 people facing North, the left-to-right order is:
C, D, E, G, A, F, H, B.
Who is at the extreme left end?",mcq,"[""H"",""A"",""C"",""F""]",2,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
2,"In a row of 8 people facing North, the left-to-right order is:
C, H, G, A, F, D, E, B.
Who is at the extreme left end?",mcq,"[""D"",""C"",""G"",""H""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
3,"In a row of 6 people facing North, the left-to-right order is:
F, B, A, E, C, D.
Who is at the extreme left end?",mcq,"[""A"",""F"",""E"",""C""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
4,"In a row of 8 people facing North, the left-to-right order is:
H, F, E, C, A, D, B, G.
Who is at the extreme left end?",mcq,"[""H"",""D"",""C"",""F""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
5,"In a row of 8 people facing North, the left-to-right order is:
A, E, F, D, C, H, B, G.
Who is at the extreme right end?",mcq,"[""G"",""B"",""C"",""E""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
6,"In a row of 8 people facing North, the left-to-right order is:
G, C, A, E, B, D, H, F.
Who sits between D and F?",mcq,"[""B"",""G"",""A"",""H""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
7,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
B < A < D < C < F < E (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""D"",""F"",""E"",""A""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
8,"Boxes A, B, C, D, E are stacked from bottom to top as:
C < A < D < E < B (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""D"",""E"",""B"",""C""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
9,"Boxes A, B, C, D, E are stacked from bottom to top as:
A < C < D < E < B (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""C"",""E"",""D"",""B""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
10,"Boxes A, B, C, D, E are stacked from bottom to top as:
A < B < E < D < C (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""E"",""A"",""D"",""B""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
11,"Boxes A, B, C, D, E are stacked from bottom to top as:
A < D < E < C < B (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""E"",""A"",""C"",""D""]",2,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
12,"Boxes A, B, C, D, E are stacked from bottom to top as:
E < A < C < D < B (left is bottom, right is top).
Which box is at the bottom?",mcq,"[""B"",""C"",""A"",""E""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
