id,text,type,options_json,correct_index,explanation,topic,difficulty
1,"In a row of 6 people facing North, the left-to-right order is:
E, C, F, D, A, B.
Who sits between E and F?",mcq,"[""D"",""A"",""B"",""C""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
2,"In a row of 6 people facing North, the left-to-right order is:
D, E, A, B, F, C.
Who is at the extreme right end?",mcq,"[""B"",""C"",""F"",""A""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
3,"In a row of 6 people facing North, the left-to-right order is:
B, E, F, C, A, D.
Who sits between B and F?",mcq,"[""B"",""E"",""F"",""C""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
4,"In a row of 8 people facing North, the left-to-right order is:
H, A, F, E, D, G, C, B.
Who is at the extreme left end?",mcq,"[""H"",""B"",""D"",""A""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
5,"In a row of 6 people facing North, the left-to-right order is:
F, C, B, D, A, E.
Who sits between A and B?",mcq,"[""B"",""E"",""D"",""F""]",2,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
6,"In a row of 8 people facing North, the left-to-right order is:
G, H, D, A, B, F, E, C.
Who is at the extreme left end?",mcq,"[""B"",""G"",""H"",""D""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
7,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
D < F < C < A < B < E (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""F"",""E"",""A"",""D""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
8,"Boxes A, B, C, D, E are stacked from bottom to top as:
D < E < C < A < B (left is bottom, right is top).
Which box is on the top?",mcq,"[""B"",""A"",""C"",""E""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
9,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
D < F < A < E < B < C (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""C"",""E"",""D"",""B""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
10,"Boxes A, B, C, D, E are stacked from bottom to top as:
E < C < B < A < D (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""E"",""A"",""D"",""C""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
11,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
E < A < D < B < C < F (left is bottom, right is top).
Which box is on the top?",mcq,"[""F"",""A"",""D"",""E""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
12,"Boxes A, B, C, D, E are stacked from bottom to top as:
B < D < E < C < A (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""B"",""A"",""C"",""D""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
13,"All gardeners are pilots. Some pilots are students.
Which conclusion follows?",mcq,"[""Some gardeners may be students."",""All students are gardeners."",""No gardeners is students."",""Some students are gardeners.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
14,"All engineers are doctors. Some doctors are players.
Which conclusion follows?",mcq,"[""Some engineers may be players."",""All players are engineers."",""No engineers is players."",""Some players are engineers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
15,"All dancers are pilots. Some pilots are scientists.
Which conclusion follows?",mcq,"[""Some dancers may be scientists."",""All scientists are dancers."",""No dancers is scientists."",""Some scientists are dancers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
16,"All teachers are chefs. Some chefs are drivers.
Which conclusion follows?",mcq,"[""Some teachers may be drivers."",""All drivers are teachers."",""No teachers is drivers."",""Some drivers are teachers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
17,"All students are drivers. Some drivers are artists.
Which conclusion follows?",mcq,"[""Some students may be artists."",""All artists are students."",""No students is artists."",""Some artists are students.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
18,"All artists are players. Some players are singers.
Which conclusion follows?",mcq,"[""Some artists may be singers."",""All singers are artists."",""No artists is singers."",""Some singers are artists.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
19,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""MATH"" is written as 42, what is ""STACK"" written as?",mcq,"[""54"",""55"",""56"",""53""]",0,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
20,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""SERIES"" is written as 75, what is ""QUEUE"" written as?",mcq,"[""70"",""68"",""69"",""71""]",2,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
21,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""LOGIC"" is written as 46, what is ""CAT"" written as?",mcq,"[""24"",""25"",""26"",""23""]",0,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
22,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""LOGIC"" is written as 46, what is ""PUZZLE"" written as?",mcq,"[""107"",""106"",""105"",""108""]",1,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
23,"In a certain code, the value of a word is the sum of its letter positions (A=1, B=2, ...).
If ""PUZZLE"" is written as 106, what is ""BRAIN"" written as?",mcq,"[""43"",""46"",""45"",""44""]",3,Add alphabet positions of letters in the word.,Coding–Decoding,mixed
