id,text,type,options_json,correct_index,explanation,topic,difficulty
1,"In a row of 6 people facing North, the left-to-right order is:
B, C, D, E, A, F.
Who is at the extreme right end?",mcq,"[""C"",""E"",""A"",""F""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
2,"In a row of 6 people facing North, the left-to-right order is:
D, F, E, A, B, C.
Who is at the extreme right end?",mcq,"[""D"",""A"",""C"",""F""]",2,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
3,"In a row of 6 people facing North, the left-to-right order is:
E, C, A, F, D, B.
Who sits immediately to the right of F?",mcq,"[""D"",""A"",""C"",""F""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
4,"In a row of 6 people facing North, the left-to-right order is:
B, E, A, C, F, D.
Who sits between A and B?",mcq,"[""A"",""B"",""F"",""E""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
5,"In a row of 8 people facing North, the left-to-right order is:
H, C, G, D, B, A, E, F.
Who sits immediately to the right of D?",mcq,"[""E"",""H"",""C"",""B""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
6,"In a row of 8 people facing North, the left-to-right order is:
A, E, C, G, F, D, H, B.
Who sits between A and C?",mcq,"[""G"",""A"",""F"",""E""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
7,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
A < F < C < B < D < E (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""E"",""B"",""F"",""A""]",2,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
8,"Boxes A, B, C, D, E are stacked from bottom to top as:
D < B < E < C < A (left is bottom, right is top).
Which box is on the top?",mcq,"[""A"",""C"",""B"",""D""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
9,"Boxes A, B, C, D, E are stacked from bottom to top as:
C < A < D < B < E (left is bottom, right is top).
Which box is on the top?",mcq,"[""E"",""B"",""A"",""D""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
10,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
E < F < B < D < C < A (left is bottom, right is top).
Which box is the 2nd from the top?",mcq,"[""D"",""B"",""C"",""A""]",2,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
11,"Boxes A, B, C, D, E are stacked from bottom to top as:
A < C < D < E < B (left is bottom, right is top).
Which box is on the top?",mcq,"[""C"",""B"",""E"",""D""]",1,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
12,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
B < D < C < F < E < A (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""E"",""C"",""B"",""D""]",3,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
13,"All engineers are pilots. Some pilots are leaders.
Which conclusion follows?",mcq,"[""Some engineers may be leaders."",""All leaders are engineers."",""No engineers is leaders."",""Some leaders are engineers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
14,"All readers are artists. Some artists are dancers.
Which conclusion follows?",mcq,"[""Some readers may be dancers."",""All dancers are readers."",""No readers is dancers."",""Some dancers are readers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
15,"All students are drivers. Some drivers are poets.
Which conclusion follows?",mcq,"[""Some students may be poets."",""All poets are students."",""No students is poets."",""Some poets are students.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
16,"All leaders are drivers. Some drivers are players.
Which conclusion follows?",mcq,"[""Some leaders may be players."",""All players are leaders."",""No leaders is players."",""Some players are leaders.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
17,"All students are singers. Some singers are scientists.
Which conclusion follows?",mcq,"[""Some students may be scientists."",""All scientists are students."",""No students is scientists."",""Some scientists are students.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
18,"All engineers are drivers. Some drivers are students.
Which conclusion follows?",mcq,"[""Some engineers may be students."",""All students are engineers."",""No engineers is students."",""Some students are engineers.""]",0,"From All X⊆Y and Some Y∩Z ≠ ∅, it is possible (may be) that Some X are Z.",Syllogisms,mixed
