id,text,type,options_json,correct_index,explanation,topic,difficulty
1,"In a row of 8 people facing North, the left-to-right order is:
H, A, C, E, G, F, D, B.
Who is at the extreme right end?",mcq,"[""C"",""A"",""F"",""B""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
2,"In a row of 6 people facing North, the left-to-right order is:
E, B, F, A, D, C.
Who sits immediately to the right of A?",mcq,"[""D"",""C"",""A"",""F""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
3,"In a row of 8 people facing North, the left-to-right order is:
F, A, C, G, H, D, B, E.
Who is at the extreme left end?",mcq,"[""D"",""F"",""C"",""H""]",1,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
4,"In a row of 6 people facing North, the left-to-right order is:
B, F, E, D, A, C.
Who sits 2 seats to the right of F?",mcq,"[""B"",""C"",""A"",""D""]",3,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
5,"In a row of 8 people facing North, the left-to-right order is:
A, H, E, B, D, G, F, C.
Who sits between A and E?",mcq,"[""H"",""C"",""G"",""D""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
6,"In a row of 8 people facing North, the left-to-right order is:
E, D, G, B, F, C, H, A.
Who is at the extreme left end?",mcq,"[""E"",""D"",""G"",""H""]",0,Read the fixed order carefully and map the required position.,Seating Arrangements,mixed
7,"Boxes A, B, C, D, E are stacked from bottom to top as:
B < C < D < E < A (left is bottom, right is top).
Which box is on the top?",mcq,"[""A"",""E"",""C"",""B""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
8,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
E < B < F < A < D < C (left is bottom, right is top).
Which box is on the top?",mcq,"[""C"",""D"",""A"",""F""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
9,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
F < D < A < C < B < E (left is bottom, right is top).
Which box is on the top?",mcq,"[""E"",""B"",""A"",""F""]",0,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
10,"Boxes A, B, C, D, E, F are stacked from bottom to top as:
C < A < D < B < E < F (left is bottom, right is top).
Which box is the 2nd from the bottom?",mcq,"[""F"",""D"",""A"",""B""]",2,Trace positions carefully from the declared bottom/top.,Puzzles,mixed
