id,text,type,options_json,correct_index,explanation,topic,difficulty
1,"Passage:
A small library launched a 'take-a-book, leave-a-book' shelf. Over time, readers curated the shelf with diverse titles, and the habit built a friendly ritual around sharing stories.

Q: The shelf policy was:",mcq,"[""Paid borrowing"",""Members-only"",""Take & leave"",""No returns""]",2,Answer follows directly from the passage.,Reading Comprehension,mixed
2,"Passage:
A small library launched a 'take-a-book, leave-a-book' shelf. Over time, readers curated the shelf with diverse titles, and the habit built a friendly ritual around sharing stories.

Q: Result of the initiative?",mcq,"[""Less diversity"",""Fewer visits"",""Hostile debates"",""Friendly ritual""]",3,Answer follows directly from the passage.,Reading Comprehension,mixed
3,"Passage:
A small library launched a 'take-a-book, leave-a-book' shelf. Over time, readers curated the shelf with diverse titles, and the habit built a friendly ritual around sharing stories.

Q: Who curated the shelf?",mcq,"[""Publishers"",""Librarians only"",""Readers"",""Sponsors""]",2,Answer follows directly from the passage.,Reading Comprehension,mixed
4,"Passage:
A small library launched a 'take-a-book, leave-a-book' shelf. Over time, readers curated the shelf with diverse titles, and the habit built a friendly ritual around sharing stories.

Q: The shelf policy was:",mcq,"[""Paid borrowing"",""Members-only"",""Take & leave"",""No returns""]",2,Answer follows directly from the passage.,Reading Comprehension,mixed
5,"Passage:
A small library launched a 'take-a-book, leave-a-book' shelf. Over time, readers curated the shelf with diverse titles, and the habit built a friendly ritual around sharing stories.

Q: Result of the initiative?",mcq,"[""Less diversity"",""Fewer visits"",""Hostile debates"",""Friendly ritual""]",3,Answer follows directly from the passage.,Reading Comprehension,mixed
6,"Passage:
A small library launched a 'take-a-book, leave-a-book' shelf. Over time, readers curated the shelf with diverse titles, and the habit built a friendly ritual around sharing stories.

Q: Who curated the shelf?",mcq,"[""Publishers"",""Librarians only"",""Readers"",""Sponsors""]",2,Answer follows directly from the passage.,Reading Comprehension,mixed
7,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {1}:",mcq,"[""flows"",""fly"",""flew"",""flown""]",0,Use context to choose the best fit.,Cloze Test,mixed
8,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {2}:",mcq,"[""ordered"",""orders"",""ordering"",""order""]",0,Use context to choose the best fit.,Cloze Test,mixed
9,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {3}:",mcq,"[""precise"",""precis"",""precision"",""precisely""]",0,Use context to choose the best fit.,Cloze Test,mixed
10,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {4}:",mcq,"[""lend"",""landing"",""lands on"",""lands""]",3,Use context to choose the best fit.,Cloze Test,mixed
11,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {5}:",mcq,"[""hone"",""hone up"",""honed"",""hone in""]",0,Use context to choose the best fit.,Cloze Test,mixed
12,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {6}:",mcq,"[""serves"",""serve"",""served"",""service""]",1,Use context to choose the best fit.,Cloze Test,mixed
13,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {7}:",mcq,"[""effects"",""effective"",""effect"",""affect""]",2,Use context to choose the best fit.,Cloze Test,mixed
14,He is known _____ his honesty.,mcq,"[""by"",""for"",""with"",""to""]",1,The correct preposition/conjunction is “for”.,Fill in the Blanks,mixed
15,Choose the synonym of “eloquent”.,mcq,"[""swift"",""elusive"",""persuasive"",""brisk""]",2,“persuasive” means nearly the same as “eloquent”.,Vocabulary,mixed
16,Choose the synonym of “benevolent”.,mcq,"[""trivial"",""kind"",""elusive"",""massive""]",1,“kind” means nearly the same as “benevolent”.,Vocabulary,mixed
17,Choose the synonym of “tranquil”.,mcq,"[""meagre"",""elusive"",""calm"",""infrequent""]",2,“calm” means nearly the same as “tranquil”.,Vocabulary,mixed
18,Choose the synonym of “abundant”.,mcq,"[""brisk"",""luminous"",""plentiful"",""swift""]",2,“plentiful” means nearly the same as “abundant”.,Vocabulary,mixed
19,Choose the synonym of “benevolent”.,mcq,"[""trivial"",""meagre"",""obsolete"",""kind""]",3,“kind” means nearly the same as “benevolent”.,Vocabulary,mixed
20,Choose the synonym of “candid”.,mcq,"[""ardent"",""meagre"",""trivial"",""frank""]",3,“frank” means nearly the same as “candid”.,Vocabulary,mixed
21,Choose the antonym of “candid”.,mcq,"[""evasive"",""docile"",""boisterous"",""tedious""]",0,“evasive” is the opposite of “candid”.,Vocabulary,mixed
22,Choose the antonym of “abundant”.,mcq,"[""luminous"",""scarce"",""colorful"",""tedious""]",1,“scarce” is the opposite of “abundant”.,Vocabulary,mixed
23,Choose the antonym of “benevolent”.,mcq,"[""peculiar"",""trivial"",""elusive"",""malicious""]",3,“malicious” is the opposite of “benevolent”.,Vocabulary,mixed
24,Choose the antonym of “candid”.,mcq,"[""evasive"",""succinct"",""infrequent"",""tedious""]",0,“evasive” is the opposite of “candid”.,Vocabulary,mixed
25,One-word substitute: One who believes pleasure is the highest good,mcq,"[""Oligarchy"",""Pioneer"",""Bibliophile"",""Hedonist""]",3,Hedonist fits the description.,One-word Substitutes,mixed
26,One-word substitute: A speech delivered without preparation,mcq,"[""Graphologist"",""Hedonist"",""Bibliophile"",""Impromptu""]",3,Impromptu fits the description.,One-word Substitutes,mixed
27,Meaning of the idiom: “Beat around the bush”,mcq,"[""In brief"",""Very rarely"",""Go to sleep"",""Avoid the main topic""]",3,“Beat around the bush” means “Avoid the main topic”.,Idioms & Phrases,mixed
28,Meaning of the idiom: “Break the ice”,mcq,"[""Avoid the main topic"",""Make people feel more comfortable"",""Undecided"",""Go to sleep""]",1,“Break the ice” means “Make people feel more comfortable”.,Idioms & Phrases,mixed
29,We _____ dinner when he arrived.,mcq,"[""were having"",""have had"",""had"",""are having""]",0,Correct tense is “were having”.,Grammar,mixed
30,We _____ dinner when he arrived.,mcq,"[""are having"",""were having"",""have had"",""had""]",1,Correct tense is “were having”.,Grammar,mixed
31,They _____ cricket when it started to rain.,mcq,"[""played"",""were playing"",""are playing"",""have played""]",1,Correct tense is “were playing”.,Grammar,mixed
32,I _____ my work by 6 PM yesterday.,mcq,"[""finished"",""finish"",""finishes"",""finishing""]",0,Correct tense is “finished”.,Grammar,mixed
33,She _____ to the market every Sunday.,mcq,"[""going"",""go"",""goes"",""gone""]",2,Correct tense is “goes”.,Grammar,mixed
34,She _____ to the market every Sunday.,mcq,"[""gone"",""go"",""going"",""goes""]",3,Correct tense is “goes”.,Grammar,mixed
35,I _____ my work by 6 PM yesterday.,mcq,"[""finish"",""finishes"",""finished"",""finishing""]",2,Correct tense is “finished”.,Grammar,mixed
36,Choose the grammatically correct sentence:,mcq,"[""He is senior than me."",""he is senior to me."",""He  is senior than me."",""He is senior to me.""]",3,Correct form: “He is senior to me.”.,Sentence Correction,mixed
37,Choose the grammatically correct sentence:,mcq,"[""He  is senior than me."",""He is senior than me."",""He is senior to me."",""he is senior to me.""]",2,Correct form: “He is senior to me.”.,Sentence Correction,mixed
38,Choose the grammatically correct sentence:,mcq,"[""He  is living here since 2010."",""he has been living here since 2010."",""He has been living here since 2010."",""He is living here since 2010.""]",2,Correct form: “He has been living here since 2010.”.,Sentence Correction,mixed
39,Choose the grammatically correct sentence:,mcq,"[""He has been living here since 2010."",""He is living here since 2010."",""He  is living here since 2010."",""he has been living here since 2010.""]",0,Correct form: “He has been living here since 2010.”.,Sentence Correction,mixed
40,Choose the grammatically correct sentence:,mcq,"[""she does not like tea."",""She does not like tea."",""She  do not like tea."",""She do not like tea.""]",1,Correct form: “She does not like tea.”.,Sentence Correction,mixed
41,Choose the grammatically correct sentence:,mcq,"[""Each  of the boys have a pen."",""Each of the boys have a pen."",""Each of the boys has a pen."",""each of the boys has a pen.""]",2,Correct form: “Each of the boys has a pen.”.,Sentence Correction,mixed
42,Choose the grammatically correct sentence:,mcq,"[""the scenery here is beautiful."",""The scenery here is beautiful."",""The sceneries here are beautiful."",""The  sceneries here are beautiful.""]",1,Correct form: “The scenery here is beautiful.”.,Sentence Correction,mixed
43,"Arrange the parts to form a coherent paragraph:
A. The festival drew visitors from many cities.
D. The park was decorated with lights and banners.
C. Local musicians performed throughout the day.
B. Stalls offered regional snacks and handicrafts.",mcq,"[""ABCD"",""BACD"",""CABD"",""ACBD""]",0,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
44,"Arrange the parts to form a coherent paragraph:
D. The park was decorated with lights and banners.
B. Stalls offered regional snacks and handicrafts.
C. Local musicians performed throughout the day.
A. The festival drew visitors from many cities.",mcq,"[""ABCD"",""CABD"",""BACD"",""ACBD""]",0,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
45,"No apples are blue. Some fruits are apples.
Which conclusion follows?",mcq,"[""Some fruits are not blue."",""All fruits are blue."",""Some apples are blue."",""No fruits are blue.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
46,"No apples are blue. Some fruits are apples.
Which conclusion follows?",mcq,"[""Some fruits are not blue."",""All fruits are blue."",""Some apples are blue."",""No fruits are blue.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
47,"This problem is tough, _____ we can solve it together.",mcq,"[""but"",""or"",""and"",""so""]",0,The correct preposition/conjunction is “but”.,Fill in the Blanks,mixed
48,The train arrives _____ 7 a.m.,mcq,"[""in"",""at"",""on"",""by""]",1,The correct preposition/conjunction is “at”.,Fill in the Blanks,mixed
49,The train arrives _____ 7 a.m.,mcq,"[""at"",""on"",""in"",""by""]",0,The correct preposition/conjunction is “at”.,Fill in the Blanks,mixed
50,"This problem is tough, _____ we can solve it together.",mcq,"[""or"",""so"",""but"",""and""]",2,The correct preposition/conjunction is “but”.,Fill in the Blanks,mixed
