id,text,type,options_json,correct_index,explanation,topic,difficulty
1,"Passage:
The city introduced a weekly car-free hour on major roads to encourage walking and cycling. Local shops reported higher footfall, while residents noted clearer air and a calmer soundscape.

Q: Primary purpose of the measure?",mcq,"[""Reduce noise"",""Encourage active travel"",""Lower taxes"",""Increase tourism""]",1,Answer follows directly from the passage.,Reading Comprehension,mixed
2,"Passage:
The city introduced a weekly car-free hour on major roads to encourage walking and cycling. Local shops reported higher footfall, while residents noted clearer air and a calmer soundscape.

Q: Immediate effect on shops?",mcq,"[""Lower sales"",""No change"",""Higher footfall"",""Closed early""]",2,Answer follows directly from the passage.,Reading Comprehension,mixed
3,"Passage:
The city introduced a weekly car-free hour on major roads to encourage walking and cycling. Local shops reported higher footfall, while residents noted clearer air and a calmer soundscape.

Q: Residents mainly noticed:",mcq,"[""More traffic"",""Clearer air"",""Longer commutes"",""Heavier rainfall""]",1,Answer follows directly from the passage.,Reading Comprehension,mixed
4,"Passage:
The city introduced a weekly car-free hour on major roads to encourage walking and cycling. Local shops reported higher footfall, while residents noted clearer air and a calmer soundscape.

Q: Primary purpose of the measure?",mcq,"[""Reduce noise"",""Encourage active travel"",""Lower taxes"",""Increase tourism""]",1,Answer follows directly from the passage.,Reading Comprehension,mixed
5,"Passage:
The city introduced a weekly car-free hour on major roads to encourage walking and cycling. Local shops reported higher footfall, while residents noted clearer air and a calmer soundscape.

Q: Immediate effect on shops?",mcq,"[""Lower sales"",""No change"",""Higher footfall"",""Closed early""]",2,Answer follows directly from the passage.,Reading Comprehension,mixed
6,"Passage:
The city introduced a weekly car-free hour on major roads to encourage walking and cycling. Local shops reported higher footfall, while residents noted clearer air and a calmer soundscape.

Q: Residents mainly noticed:",mcq,"[""More traffic"",""Clearer air"",""Longer commutes"",""Heavier rainfall""]",1,Answer follows directly from the passage.,Reading Comprehension,mixed
7,"Cloze Passage:
The committee {1} to publish its findings after all data {2}. While the summary is {3}, the full report {4} technical details that {5} careful reading and {6}.

Fill {1}:",mcq,"[""plan"",""planning"",""plans"",""planned""]",2,Use context to choose the best fit.,Cloze Test,mixed
8,"Cloze Passage:
The committee {1} to publish its findings after all data {2}. While the summary is {3}, the full report {4} technical details that {5} careful reading and {6}.

Fill {2}:",mcq,"[""arriving"",""arrive"",""arrives"",""arrived""]",2,Use context to choose the best fit.,Cloze Test,mixed
9,"Cloze Passage:
The committee {1} to publish its findings after all data {2}. While the summary is {3}, the full report {4} technical details that {5} careful reading and {6}.

Fill {3}:",mcq,"[""accessing"",""accessible"",""accessed"",""access""]",1,Use context to choose the best fit.,Cloze Test,mixed
10,"Cloze Passage:
The committee {1} to publish its findings after all data {2}. While the summary is {3}, the full report {4} technical details that {5} careful reading and {6}.

Fill {4}:",mcq,"[""contains"",""contained"",""containing"",""contain""]",0,Use context to choose the best fit.,Cloze Test,mixed
11,"Cloze Passage:
The committee {1} to publish its findings after all data {2}. While the summary is {3}, the full report {4} technical details that {5} careful reading and {6}.

Fill {5}:",mcq,"[""required"",""requiring"",""require"",""requires""]",2,Use context to choose the best fit.,Cloze Test,mixed
12,"Cloze Passage:
The committee {1} to publish its findings after all data {2}. While the summary is {3}, the full report {4} technical details that {5} careful reading and {6}.

Fill {6}:",mcq,"[""reviewing"",""review"",""reviewed"",""reviews""]",1,Use context to choose the best fit.,Cloze Test,mixed
13,The train arrives _____ 7 a.m.,mcq,"[""in"",""on"",""at"",""by""]",2,The correct preposition/conjunction is “at”.,Fill in the Blanks,mixed
14,She insisted _____ paying the bill.,mcq,"[""to"",""on"",""at"",""for""]",1,The correct preposition/conjunction is “on”.,Fill in the Blanks,mixed
15,Choose the synonym of “prudent”.,mcq,"[""infrequent"",""swift"",""careful"",""sturdy""]",2,“careful” means nearly the same as “prudent”.,Vocabulary,mixed
16,Choose the synonym of “abundant”.,mcq,"[""plentiful"",""brisk"",""swift"",""elusive""]",0,“plentiful” means nearly the same as “abundant”.,Vocabulary,mixed
17,Choose the synonym of “tranquil”.,mcq,"[""luminous"",""peculiar"",""succinct"",""calm""]",3,“calm” means nearly the same as “tranquil”.,Vocabulary,mixed
18,Choose the synonym of “prudent”.,mcq,"[""brisk"",""careful"",""swift"",""tedious""]",1,“careful” means nearly the same as “prudent”.,Vocabulary,mixed
19,Choose the synonym of “candid”.,mcq,"[""obsolete"",""luminous"",""docile"",""frank""]",3,“frank” means nearly the same as “candid”.,Vocabulary,mixed
20,Choose the synonym of “arduous”.,mcq,"[""docile"",""difficult"",""infrequent"",""tedious""]",1,“difficult” means nearly the same as “arduous”.,Vocabulary,mixed
21,Choose the antonym of “prudent”.,mcq,"[""cumbersome"",""reckless"",""obsolete"",""colorful""]",1,“reckless” is the opposite of “prudent”.,Vocabulary,mixed
22,Choose the antonym of “tranquil”.,mcq,"[""agitated"",""coarse"",""sturdy"",""brisk""]",0,“agitated” is the opposite of “tranquil”.,Vocabulary,mixed
23,Choose the antonym of “abundant”.,mcq,"[""peculiar"",""swift"",""scarce"",""sturdy""]",2,“scarce” is the opposite of “abundant”.,Vocabulary,mixed
24,Choose the antonym of “candid”.,mcq,"[""evasive"",""swift"",""tedious"",""brisk""]",0,“evasive” is the opposite of “candid”.,Vocabulary,mixed
25,One-word substitute: One who believes pleasure is the highest good,mcq,"[""Loquacious"",""Panacea"",""Graphologist"",""Hedonist""]",3,Hedonist fits the description.,One-word Substitutes,mixed
26,One-word substitute: One who does something for the first time,mcq,"[""Loquacious"",""Graphologist"",""Panacea"",""Pioneer""]",3,Pioneer fits the description.,One-word Substitutes,mixed
27,Meaning of the idiom: “Hit the sack”,mcq,"[""Avoid the main topic"",""Go to sleep"",""Reveal a secret"",""In brief""]",1,“Hit the sack” means “Go to sleep”.,Idioms & Phrases,mixed
28,Meaning of the idiom: “Costs an arm and a leg”,mcq,"[""Undecided"",""Very expensive"",""Make people feel more comfortable"",""Avoid the main topic""]",1,“Costs an arm and a leg” means “Very expensive”.,Idioms & Phrases,mixed
29,I _____ my work by 6 PM yesterday.,mcq,"[""finishing"",""finished"",""finishes"",""finish""]",1,Correct tense is “finished”.,Grammar,mixed
30,They _____ cricket when it started to rain.,mcq,"[""have played"",""were playing"",""are playing"",""played""]",1,Correct tense is “were playing”.,Grammar,mixed
31,I _____ my work by 6 PM yesterday.,mcq,"[""finished"",""finish"",""finishes"",""finishing""]",0,Correct tense is “finished”.,Grammar,mixed
32,He _____ the project next week.,mcq,"[""is starting"",""has started"",""will start"",""starts""]",2,Correct tense is “will start”.,Grammar,mixed
33,We _____ dinner when he arrived.,mcq,"[""are having"",""have had"",""were having"",""had""]",2,Correct tense is “were having”.,Grammar,mixed
34,She _____ to the market every Sunday.,mcq,"[""go"",""goes"",""going"",""gone""]",1,Correct tense is “goes”.,Grammar,mixed
35,We _____ dinner when he arrived.,mcq,"[""have had"",""had"",""are having"",""were having""]",3,Correct tense is “were having”.,Grammar,mixed
36,Choose the grammatically correct sentence:,mcq,"[""Each of the boys has a pen."",""Each of the boys have a pen."",""each of the boys has a pen."",""Each  of the boys have a pen.""]",0,Correct form: “Each of the boys has a pen.”.,Sentence Correction,mixed
37,Choose the grammatically correct sentence:,mcq,"[""Each  of the boys have a pen."",""Each of the boys has a pen."",""each of the boys has a pen."",""Each of the boys have a pen.""]",1,Correct form: “Each of the boys has a pen.”.,Sentence Correction,mixed
