id,text,type,options_json,correct_index,explanation,topic,difficulty
1,"Passage:
The city introduced a weekly car-free hour on major roads to encourage walking and cycling. Local shops reported higher footfall, while residents noted clearer air and a calmer soundscape.

Q: Primary purpose of the measure?",mcq,"[""Reduce noise"",""Encourage active travel"",""Lower taxes"",""Increase tourism""]",1,Answer follows directly from the passage.,Reading Comprehension,mixed
2,"Passage:
The city introduced a weekly car-free hour on major roads to encourage walking and cycling. Local shops reported higher footfall, while residents noted clearer air and a calmer soundscape.

Q: Immediate effect on shops?",mcq,"[""Lower sales"",""No change"",""Higher footfall"",""Closed early""]",2,Answer follows directly from the passage.,Reading Comprehension,mixed
3,"Passage:
The city introduced a weekly car-free hour on major roads to encourage walking and cycling. Local shops reported higher footfall, while residents noted clearer air and a calmer soundscape.

Q: Residents mainly noticed:",mcq,"[""More traffic"",""Clearer air"",""Longer commutes"",""Heavier rainfall""]",1,Answer follows directly from the passage.,Reading Comprehension,mixed
4,"Passage:
The city introduced a weekly car-free hour on major roads to encourage walking and cycling. Local shops reported higher footfall, while residents noted clearer air and a calmer soundscape.

Q: Primary purpose of the measure?",mcq,"[""Reduce noise"",""Encourage active travel"",""Lower taxes"",""Increase tourism""]",1,Answer follows directly from the passage.,Reading Comprehension,mixed
5,"Passage:
The city introduced a weekly car-free hour on major roads to encourage walking and cycling. Local shops reported higher footfall, while residents noted clearer air and a calmer soundscape.

Q: Immediate effect on shops?",mcq,"[""Lower sales"",""No change"",""Higher footfall"",""Closed early""]",2,Answer follows directly from the passage.,Reading Comprehension,mixed
6,"Passage:
The city introduced a weekly car-free hour on major roads to encourage walking and cycling. Local shops reported higher footfall, while residents noted clearer air and a calmer soundscape.

Q: Residents mainly noticed:",mcq,"[""More traffic"",""Clearer air"",""Longer commutes"",""Heavier rainfall""]",1,Answer follows directly from the passage.,Reading Comprehension,mixed
7,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {1}:",mcq,"[""fly"",""flown"",""flew"",""flows""]",3,Use context to choose the best fit.,Cloze Test,mixed
8,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {2}:",mcq,"[""ordering"",""order"",""ordered"",""orders""]",2,Use context to choose the best fit.,Cloze Test,mixed
9,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {3}:",mcq,"[""precise"",""precis"",""precisely"",""precision""]",0,Use context to choose the best fit.,Cloze Test,mixed
10,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {4}:",mcq,"[""lands"",""lend"",""landing"",""lands on""]",0,Use context to choose the best fit.,Cloze Test,mixed
11,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {5}:",mcq,"[""hone in"",""hone"",""honed"",""hone up""]",1,Use context to choose the best fit.,Cloze Test,mixed
12,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {6}:",mcq,"[""service"",""serve"",""serves"",""served""]",1,Use context to choose the best fit.,Cloze Test,mixed
13,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {7}:",mcq,"[""effect"",""effects"",""effective"",""affect""]",0,Use context to choose the best fit.,Cloze Test,mixed
14,The train arrives _____ 7 a.m.,mcq,"[""on"",""in"",""by"",""at""]",3,The correct preposition/conjunction is “at”.,Fill in the Blanks,mixed
15,Choose the synonym of “eloquent”.,mcq,"[""luminous"",""persuasive"",""ardent"",""tedious""]",1,“persuasive” means nearly the same as “eloquent”.,Vocabulary,mixed
16,Choose the synonym of “tranquil”.,mcq,"[""tedious"",""docile"",""calm"",""cumbersome""]",2,“calm” means nearly the same as “tranquil”.,Vocabulary,mixed
17,Choose the synonym of “abundant”.,mcq,"[""tedious"",""ardent"",""plentiful"",""peculiar""]",2,“plentiful” means nearly the same as “abundant”.,Vocabulary,mixed
18,Choose the synonym of “frugal”.,mcq,"[""tedious"",""obsolete"",""boisterous"",""thrifty""]",3,“thrifty” means nearly the same as “frugal”.,Vocabulary,mixed
19,Choose the synonym of “frugal”.,mcq,"[""docile"",""massive"",""tedious"",""thrifty""]",3,“thrifty” means nearly the same as “frugal”.,Vocabulary,mixed
20,Choose the synonym of “impartial”.,mcq,"[""neutral"",""ardent"",""boisterous"",""coarse""]",0,“neutral” means nearly the same as “impartial”.,Vocabulary,mixed
21,Choose the antonym of “tranquil”.,mcq,"[""sturdy"",""obsolete"",""succinct"",""agitated""]",3,“agitated” is the opposite of “tranquil”.,Vocabulary,mixed
22,Choose the antonym of “vivid”.,mcq,"[""cumbersome"",""dull"",""peculiar"",""meagre""]",1,“dull” is the opposite of “vivid”.,Vocabulary,mixed
23,Choose the antonym of “candid”.,mcq,"[""trivial"",""evasive"",""obsolete"",""swift""]",1,“evasive” is the opposite of “candid”.,Vocabulary,mixed
24,Choose the antonym of “concise”.,mcq,"[""verbose"",""swift"",""infrequent"",""cumbersome""]",0,“verbose” is the opposite of “concise”.,Vocabulary,mixed
25,One-word substitute: A speech delivered without preparation,mcq,"[""Impromptu"",""Bibliophile"",""Graphologist"",""Pioneer""]",0,Impromptu fits the description.,One-word Substitutes,mixed
26,One-word substitute: One who believes pleasure is the highest good,mcq,"[""Panacea"",""Impromptu"",""Hedonist"",""Bibliophile""]",2,Hedonist fits the description.,One-word Substitutes,mixed
27,Meaning of the idiom: “Costs an arm and a leg”,mcq,"[""In brief"",""Very expensive"",""Make people feel more comfortable"",""Go to sleep""]",1,“Costs an arm and a leg” means “Very expensive”.,Idioms & Phrases,mixed
28,Meaning of the idiom: “On the fence”,mcq,"[""Make people feel more comfortable"",""Reveal a secret"",""Undecided"",""Very rarely""]",2,“On the fence” means “Undecided”.,Idioms & Phrases,mixed
29,He _____ the project next week.,mcq,"[""has started"",""will start"",""is starting"",""starts""]",1,Correct tense is “will start”.,Grammar,mixed
30,She _____ to the market every Sunday.,mcq,"[""gone"",""go"",""going"",""goes""]",3,Correct tense is “goes”.,Grammar,mixed
31,They _____ cricket when it started to rain.,mcq,"[""have played"",""are playing"",""played"",""were playing""]",3,Correct tense is “were playing”.,Grammar,mixed
32,He _____ the project next week.,mcq,"[""has started"",""will start"",""is starting"",""starts""]",1,Correct tense is “will start”.,Grammar,mixed
33,She _____ to the market every Sunday.,mcq,"[""go"",""gone"",""goes"",""going""]",2,Correct tense is “goes”.,Grammar,mixed
34,He _____ the project next week.,mcq,"[""starts"",""will start"",""is starting"",""has started""]",1,Correct tense is “will start”.,Grammar,mixed
35,We _____ dinner when he arrived.,mcq,"[""were having"",""are having"",""have had"",""had""]",0,Correct tense is “were having”.,Grammar,mixed
36,Choose the grammatically correct sentence:,mcq,"[""She does not like tea."",""She do not like tea."",""she does not like tea."",""She  do not like tea.""]",0,Correct form: “She does not like tea.”.,Sentence Correction,mixed
