id,text,type,options_json,correct_index,explanation,topic,difficulty
1,"Passage:
A small library launched a 'take-a-book, leave-a-book' shelf. Over time, readers curated the shelf with diverse titles, and the habit built a friendly ritual around sharing stories.

Q: The shelf policy was:",mcq,"[""Paid borrowing"",""Members-only"",""Take & leave"",""No returns""]",2,Answer follows directly from the passage.,Reading Comprehension,mixed
2,"Passage:
A small library launched a 'take-a-book, leave-a-book' shelf. Over time, readers curated the shelf with diverse titles, and the habit built a friendly ritual around sharing stories.

Q: Result of the initiative?",mcq,"[""Less diversity"",""Fewer visits"",""Hostile debates"",""Friendly ritual""]",3,Answer follows directly from the passage.,Reading Comprehension,mixed
3,"Passage:
A small library launched a 'take-a-book, leave-a-book' shelf. Over time, readers curated the shelf with diverse titles, and the habit built a friendly ritual around sharing stories.

Q: Who curated the shelf?",mcq,"[""Publishers"",""Librarians only"",""Readers"",""Sponsors""]",2,Answer follows directly from the passage.,Reading Comprehension,mixed
4,"Passage:
The city introduced a weekly car-free hour on major roads to encourage walking and cycling. Local shops reported higher footfall, while residents noted clearer air and a calmer soundscape.

Q: Primary purpose of the measure?",mcq,"[""Reduce noise"",""Encourage active travel"",""Lower taxes"",""Increase tourism""]",1,Answer follows directly from the passage.,Reading Comprehension,mixed
5,"Passage:
The city introduced a weekly car-free hour on major roads to encourage walking and cycling. Local shops reported higher footfall, while residents noted clearer air and a calmer soundscape.

Q: Immediate effect on shops?",mcq,"[""Lower sales"",""No change"",""Higher footfall"",""Closed early""]",2,Answer follows directly from the passage.,Reading Comprehension,mixed
6,"Passage:
The city introduced a weekly car-free hour on major roads to encourage walking and cycling. Local shops reported higher footfall, while residents noted clearer air and a calmer soundscape.

Q: Residents mainly noticed:",mcq,"[""More traffic"",""Clearer air"",""Longer commutes"",""Heavier rainfall""]",1,Answer follows directly from the passage.,Reading Comprehension,mixed
7,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {1}:",mcq,"[""flows"",""fly"",""flew"",""flown""]",0,Use context to choose the best fit.,Cloze Test,mixed
8,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {2}:",mcq,"[""ordered"",""order"",""ordering"",""orders""]",0,Use context to choose the best fit.,Cloze Test,mixed
9,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {3}:",mcq,"[""precise"",""precision"",""precisely"",""precis""]",0,Use context to choose the best fit.,Cloze Test,mixed
10,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {4}:",mcq,"[""lands on"",""lend"",""lands"",""landing""]",2,Use context to choose the best fit.,Cloze Test,mixed
11,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {5}:",mcq,"[""honed"",""hone in"",""hone"",""hone up""]",2,Use context to choose the best fit.,Cloze Test,mixed
12,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {6}:",mcq,"[""served"",""serve"",""service"",""serves""]",1,Use context to choose the best fit.,Cloze Test,mixed
13,"Cloze Passage:
Good writing {1} from clear thinking. When ideas are {2}, sentences become {3} and the message {4}. With practice, writers {5} their craft and {6} their audience with clarity and {7}.

Fill {7}:",mcq,"[""affect"",""effective"",""effects"",""effect""]",3,Use context to choose the best fit.,Cloze Test,mixed
14,She insisted _____ paying the bill.,mcq,"[""at"",""for"",""on"",""to""]",2,The correct preposition/conjunction is “on”.,Fill in the Blanks,mixed
15,Choose the synonym of “vivid”.,mcq,"[""boisterous"",""ardent"",""clear"",""brisk""]",2,“clear” means nearly the same as “vivid”.,Vocabulary,mixed
16,Choose the synonym of “vivid”.,mcq,"[""cumbersome"",""boisterous"",""clear"",""massive""]",2,“clear” means nearly the same as “vivid”.,Vocabulary,mixed
17,Choose the synonym of “concise”.,mcq,"[""infrequent"",""peculiar"",""succinct"",""brief""]",3,“brief” means nearly the same as “concise”.,Vocabulary,mixed
18,Choose the synonym of “candid”.,mcq,"[""frank"",""luminous"",""brisk"",""tedious""]",0,“frank” means nearly the same as “candid”.,Vocabulary,mixed
19,Choose the synonym of “eloquent”.,mcq,"[""persuasive"",""luminous"",""docile"",""tedious""]",0,“persuasive” means nearly the same as “eloquent”.,Vocabulary,mixed
20,Choose the synonym of “eloquent”.,mcq,"[""ardent"",""meagre"",""succinct"",""persuasive""]",3,“persuasive” means nearly the same as “eloquent”.,Vocabulary,mixed
21,Choose the antonym of “arduous”.,mcq,"[""colorful"",""easy"",""tedious"",""massive""]",1,“easy” is the opposite of “arduous”.,Vocabulary,mixed
22,Choose the antonym of “vivid”.,mcq,"[""coarse"",""dull"",""elusive"",""cumbersome""]",1,“dull” is the opposite of “vivid”.,Vocabulary,mixed
23,Choose the antonym of “frugal”.,mcq,"[""tedious"",""docile"",""extravagant"",""massive""]",2,“extravagant” is the opposite of “frugal”.,Vocabulary,mixed
24,Choose the antonym of “concise”.,mcq,"[""brisk"",""verbose"",""ardent"",""infrequent""]",1,“verbose” is the opposite of “concise”.,Vocabulary,mixed
25,One-word substitute: A cure for all diseases,mcq,"[""Impromptu"",""Pioneer"",""Panacea"",""Oligarchy""]",2,Panacea fits the description.,One-word Substitutes,mixed
26,One-word substitute: A cure for all diseases,mcq,"[""Panacea"",""Oligarchy"",""Impromptu"",""Loquacious""]",0,Panacea fits the description.,One-word Substitutes,mixed
27,Meaning of the idiom: “Beat around the bush”,mcq,"[""Undecided"",""Go to sleep"",""In brief"",""Avoid the main topic""]",3,“Beat around the bush” means “Avoid the main topic”.,Idioms & Phrases,mixed
28,Meaning of the idiom: “Once in a blue moon”,mcq,"[""Reveal a secret"",""Go to sleep"",""Very rarely"",""Undecided""]",2,“Once in a blue moon” means “Very rarely”.,Idioms & Phrases,mixed
29,They _____ cricket when it started to rain.,mcq,"[""have played"",""were playing"",""are playing"",""played""]",1,Correct tense is “were playing”.,Grammar,mixed
30,I _____ my work by 6 PM yesterday.,mcq,"[""finishes"",""finishing"",""finish"",""finished""]",3,Correct tense is “finished”.,Grammar,mixed
31,I _____ my work by 6 PM yesterday.,mcq,"[""finished"",""finishing"",""finishes"",""finish""]",0,Correct tense is “finished”.,Grammar,mixed
32,She _____ to the market every Sunday.,mcq,"[""going"",""gone"",""go"",""goes""]",3,Correct tense is “goes”.,Grammar,mixed
33,She _____ to the market every Sunday.,mcq,"[""goes"",""going"",""go"",""gone""]",0,Correct tense is “goes”.,Grammar,mixed
34,He _____ the project next week.,mcq,"[""will start"",""starts"",""has started"",""is starting""]",0,Correct tense is “will start”.,Grammar,mixed
35,They _____ cricket when it started to rain.,mcq,"[""were playing"",""played"",""are playing"",""have played""]",0,Correct tense is “were playing”.,Grammar,mixed
36,Choose the grammatically correct sentence:,mcq,"[""He is senior to me."",""he is senior to me."",""He  is senior than me."",""He is senior than me.""]",0,Correct form: “He is senior to me.”.,Sentence Correction,mixed
37,Choose the grammatically correct sentence:,mcq,"[""he has been living here since 2010."",""He  is living here since 2010."",""He is living here since 2010."",""He has been living here since 2010.""]",3,Correct form: “He has been living here since 2010.”.,Sentence Correction,mixed
38,Choose the grammatically correct sentence:,mcq,"[""Neither of the two are correct."",""Neither of the two is correct."",""Neither  of the two are correct."",""neither of the two is correct.""]",1,Correct form: “Neither of the two is correct.”.,Sentence Correction,mixed
39,Choose the grammatically correct sentence:,mcq,"[""She  do not like tea."",""she does not like tea."",""She do not like tea."",""She does not like tea.""]",3,Correct form: “She does not like tea.”.,Sentence Correction,mixed
40,Choose the grammatically correct sentence:,mcq,"[""each of the boys has a pen."",""Each  of the boys have a pen."",""Each of the boys has a pen."",""Each of the boys have a pen.""]",2,Correct form: “Each of the boys has a pen.”.,Sentence Correction,mixed
41,Choose the grammatically correct sentence:,mcq,"[""he has been living here since 2010."",""He is living here since 2010."",""He  is living here since 2010."",""He has been living here since 2010.""]",3,Correct form: “He has been living here since 2010.”.,Sentence Correction,mixed
42,Choose the grammatically correct sentence:,mcq,"[""she does not like tea."",""She do not like tea."",""She does not like tea."",""She  do not like tea.""]",2,Correct form: “She does not like tea.”.,Sentence Correction,mixed
43,"Arrange the parts to form a coherent paragraph:
C. Local musicians performed throughout the day.
D. The park was decorated with lights and banners.
B. Stalls offered regional snacks and handicrafts.
A. The festival drew visitors from many cities.",mcq,"[""ACBD"",""CABD"",""BACD"",""ABCD""]",3,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
44,"Arrange the parts to form a coherent paragraph:
D. The park was decorated with lights and banners.
A. The festival drew visitors from many cities.
C. Local musicians performed throughout the day.
B. Stalls offered regional snacks and handicrafts.",mcq,"[""ABCD"",""CABD"",""ACBD"",""BACD""]",0,Logical flow: A (overview) → B (stalls) → C (music) → D (decor).,Para Jumbles,mixed
45,"No apples are blue. Some fruits are apples.
Which conclusion follows?",mcq,"[""Some fruits are not blue."",""All fruits are blue."",""Some apples are blue."",""No fruits are blue.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
46,"All poets are dreamers. Some dreamers are teachers.
Which conclusion follows?",mcq,"[""Some poets may be teachers."",""All dreamers are poets."",""No teacher is a poet."",""Some teachers are not dreamers.""]",0,Basic syllogism/logic.,Verbal Reasoning,mixed
47,"This problem is tough, _____ we can solve it together.",mcq,"[""so"",""or"",""and"",""but""]",3,The correct preposition/conjunction is “but”.,Fill in the Blanks,mixed
48,She insisted _____ paying the bill.,mcq,"[""at"",""for"",""on"",""to""]",2,The correct preposition/conjunction is “on”.,Fill in the Blanks,mixed
49,The train arrives _____ 7 a.m.,mcq,"[""at"",""in"",""by"",""on""]",0,The correct preposition/conjunction is “at”.,Fill in the Blanks,mixed
50,The train arrives _____ 7 a.m.,mcq,"[""by"",""on"",""in"",""at""]",3,The correct preposition/conjunction is “at”.,Fill in the Blanks,mixed
